SEED.ID,clan,family,Rep,DTF,Height
GMS_MN2025_230091,Mota Maradi,PI533949,4,49,291
GMS_MN2025_230092,IRAT204,PI597980,1,53,175
GMS_MN2025_230092,IRAT204,PI597980,2,53,177
GMS_MN2025_230092,IRAT204,PI597980,3,53,196
GMS_MN2025_230092,IRAT204,PI597980,4,53,205
GMS_MN2025_230093,IRAT204,PI533985,1,56,208
GMS_MN2025_230093,IRAT204,PI533985,2,56,193
GMS_MN2025_230093,IRAT204,PI533985,3,56,207
GMS_MN2025_230093,IRAT204,PI533985,4,56,226
GMS_MN2025_230094,IRAT204,PI533912,1,53,135
GMS_MN2025_230094,IRAT204,PI533912,2,53,190
GMS_MN2025_230094,IRAT204,PI533912,3,53,162
GMS_MN2025_230094,IRAT204,PI533912,4,53,179
GMS_MN2025_230096,IRAT204,PI533799,1,53,262
GMS_MN2025_230096,IRAT204,PI533799,2,53,258
GMS_MN2025_230096,IRAT204,PI533799,3,53,248
GMS_MN2025_230096,IRAT204,PI533799,4,53,241
GMS_MN2025_230097,CSM-63,PI533924,1,56,305
GMS_MN2025_230097,CSM-63,PI533924,2,56,312
GMS_MN2025_230097,CSM-63,PI533924,3,56,259
GMS_MN2025_230097,CSM-63,PI533924,4,56,241
GMS_MN2025_230098,Mota Maradi,PI597945,1,48,193
GMS_MN2025_230098,Mota Maradi,PI597945,2,48,202
GMS_MN2025_230098,Mota Maradi,PI597945,3,48,219
GMS_MN2025_230098,Mota Maradi,PI597945,4,48,241
GMS_MN2025_230099,IRAT204,PI597980,1,66,314
GMS_MN2025_230099,IRAT204,PI597980,2,66,310
GMS_MN2025_230099,IRAT204,PI597980,3,66,268
GMS_MN2025_230099,IRAT204,PI597980,4,66,294
GMS_MN2025_230100,IRAT204,PI656096,1,53,232
GMS_MN2025_230100,IRAT204,PI656096,2,53,227
GMS_MN2025_230100,IRAT204,PI656096,3,53,206
GMS_MN2025_230100,IRAT204,PI656096,4,53,196
GMS_MN2025_230102,Mota Maradi,PI607931,1,56,262
GMS_MN2025_230102,Mota Maradi,PI607931,2,56,268
GMS_MN2025_230102,Mota Maradi,PI607931,3,56,272
GMS_MN2025_230102,Mota Maradi,PI607931,4,56,261
GMS_MN2025_230103,CSM-63,PI561472,1,53,321
GMS_MN2025_230103,CSM-63,PI561472,2,53,314
GMS_MN2025_230103,CSM-63,PI561472,3,53,309
GMS_MN2025_230103,CSM-63,PI561472,4,53,292
GMS_MN2025_230104,IRAT204,PI655977,1,60,166
GMS_MN2025_230104,IRAT204,PI655977,2,60,156
GMS_MN2025_230104,IRAT204,PI655977,3,60,149
GMS_MN2025_230104,IRAT204,PI655977,4,60,146
GMS_MN2025_231103,Mota Maradi,PI561071,1,53,237
